Charger Latitude,Charger Longitude,Hour,Demand Count Near Origin,Demand Count Near Destination,Total Demand Count,lat_lon,id
22.4599724,114.2009744,23,0,0,0,"(22.4599724, 114.2009744)",103
22.3861493,114.1929274,0,201,876,1077,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,1,259,100,359,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,2,0,146,146,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,3,0,0,0,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,4,0,0,0,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,5,115,0,115,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,6,0,0,0,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,7,948,390,1338,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,8,1553,2400,3953,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,9,584,803,1387,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,10,571,769,1340,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,11,464,217,681,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,12,849,716,1565,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,13,187,0,187,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,14,85,657,742,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,15,1304,305,1609,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,16,269,689,958,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,17,652,492,1144,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,18,1026,1605,2631,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,19,1215,1381,2596,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,20,332,745,1077,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,21,1147,769,1916,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,22,0,397,397,"(22.3861493, 114.1929274)",104
22.3861493,114.1929274,23,274,556,830,"(22.3861493, 114.1929274)",104
22.36901,114.177592,0,0,348,348,"(22.36901, 114.177592)",105
22.36901,114.177592,1,186,191,377,"(22.36901, 114.177592)",105
22.36901,114.177592,2,379,215,594,"(22.36901, 114.177592)",105
22.36901,114.177592,3,0,0,0,"(22.36901, 114.177592)",105
22.36901,114.177592,4,201,0,201,"(22.36901, 114.177592)",105
22.36901,114.177592,5,0,3,3,"(22.36901, 114.177592)",105
22.36901,114.177592,6,0,0,0,"(22.36901, 114.177592)",105
22.36901,114.177592,7,216,411,627,"(22.36901, 114.177592)",105
22.36901,114.177592,8,0,227,227,"(22.36901, 114.177592)",105
22.36901,114.177592,9,211,174,385,"(22.36901, 114.177592)",105
22.36901,114.177592,10,375,0,375,"(22.36901, 114.177592)",105
22.36901,114.177592,11,610,4,614,"(22.36901, 114.177592)",105
22.36901,114.177592,12,460,128,588,"(22.36901, 114.177592)",105
22.36901,114.177592,13,174,0,174,"(22.36901, 114.177592)",105
22.36901,114.177592,14,0,806,806,"(22.36901, 114.177592)",105
22.36901,114.177592,15,183,1151,1334,"(22.36901, 114.177592)",105
22.36901,114.177592,16,0,430,430,"(22.36901, 114.177592)",105
22.36901,114.177592,17,0,154,154,"(22.36901, 114.177592)",105
22.36901,114.177592,18,207,1227,1434,"(22.36901, 114.177592)",105
22.36901,114.177592,19,548,373,921,"(22.36901, 114.177592)",105
22.36901,114.177592,20,0,206,206,"(22.36901, 114.177592)",105
22.36901,114.177592,21,818,481,1299,"(22.36901, 114.177592)",105
22.36901,114.177592,22,0,46,46,"(22.36901, 114.177592)",105
22.36901,114.177592,23,0,404,404,"(22.36901, 114.177592)",105
